id,datetime,user,post_id,like_n,comment_n
1191.0,2024-08-10 16:41:10,alvarodelgadouy,C-fxetSppEi,2684,349
1192.0,2024-08-05 21:58:19,alvarodelgadouy,C-TdLofp9eu,1552,84
1193.0,2024-08-03 23:21:19,alvarodelgadouy,C-OdwnKptD_,1935,107
1194.0,2024-08-02 01:05:27,alvarodelgadouy,C-JfahNpFX9,1372,75
1195.0,2024-07-27 22:51:54,alvarodelgadouy,C98Y1BeJF03,4331,369
1196.0,2024-07-26 17:47:57,alvarodelgadouy,C95RP9DJxa7,1602,55
1197.0,2024-07-24 01:26:24,alvarodelgadouy,C9yXVJtg_mS,894,50
1198.0,2024-07-18 17:17:38,alvarodelgadouy,C9kna93pttH,1496,50
1199.0,2024-07-18 00:16:30,alvarodelgadouy,C9iyj3hpJsF,3165,104
1200.0,2024-07-17 14:01:45,alvarodelgadouy,C9hsNW5OYcn,3957,215
1201.0,2024-07-15 18:42:05,alvarodelgadouy,C9dCswzJlOE,1469,235
1202.0,2024-07-14 16:58:40,alvarodelgadouy,C9aSEfApBYs,7569,252
1203.0,2024-07-03 23:59:19,alvarodelgadouy,C8-td1fpna0,3705,584
1204.0,2024-07-03 21:25:11,alvarodelgadouy,C8-bsTnJ8Du,2154,297
1205.0,2024-07-01 22:54:12,alvarodelgadouy,C85cS1jpG_4,1675,539
1206.0,2024-07-01 04:54:52,alvarodelgadouy,C83g55uMrFX,9620,2063
1207.0,2024-07-01 17:26:45,alvarodelgadouy,C83OKl4ouVp,6121,757
1208.0,2024-06-30 20:41:36,alvarodelgadouy,C82oSoGJ292,2847,148
1209.0,2024-06-30 17:48:37,alvarodelgadouy,C82UqF2pvjt,10600,564
1210.0,2024-06-30 17:38:19,alvarodelgadouy,C82TWlcJSry,2236,125
1211.0,2024-06-30 16:08:11,alvarodelgadouy,C82IztkgIsB,4333,201
1212.0,2024-06-27 20:52:01,alvarodelgadouy,C8u604spGBa,1320,67
1213.0,2024-06-27 01:52:37,alvarodelgadouy,C8s4OYYogNr,3874,192
1214.0,2024-06-26 22:24:19,alvarodelgadouy,C8sg8WTJ5Pl,745,22
1215.0,2024-06-26 17:56:33,alvarodelgadouy,C8sCQNUpjgG,525,20
1216.0,2024-06-26 15:45:55,alvarodelgadouy,C8rzb21gVV2,1197,39
1217.0,2024-06-26 01:01:53,alvarodelgadouy,C8qOLOnoLXB,603,30
1218.0,2024-06-25 18:58:17,alvarodelgadouy,C8pkhAfJQS5,643,35
1219.0,2024-06-25 12:53:49,alvarodelgadouy,C8o6yNigWPB,282,11
1220.0,2024-06-24 21:12:04,alvarodelgadouy,C8nPJJFpILy,465,16
1221.0,2024-06-24 20:16:42,alvarodelgadouy,C8nIyXOJyK3,435,25
1222.0,2024-06-24 14:09:07,alvarodelgadouy,C8menGeAUTT,418,14
1223.0,2024-06-24 00:56:09,alvarodelgadouy,C8lD6tjo74T,1139,39
1224.0,2024-06-23 13:50:53,alvarodelgadouy,C8j3zOtAn3U,440,21
1225.0,2024-06-23 01:41:31,alvarodelgadouy,C8ikNBboSSN,545,9
1226.0,2024-06-22 22:08:13,alvarodelgadouy,C8iL5pOJ8Fq,1038,48
1227.0,2024-06-22 17:19:52,alvarodelgadouy,C8hq3Hug75o,373,9
1228.0,2024-06-21 22:15:10,alvarodelgadouy,C8fnMdYpy7f,2045,151
1229.0,2024-06-21 20:42:54,alvarodelgadouy,C8fdV7DpClV,370,13
1230.0,2024-06-21 13:13:10,alvarodelgadouy,C8epiyGAAmu,597,25
1231.0,2024-06-21 02:01:12,alvarodelgadouy,C8daxhpocpy,971,28
1232.0,2024-06-20 19:48:41,alvarodelgadouy,C8cyVxVpqU_,845,52
1233.0,2024-06-20 02:01:31,alvarodelgadouy,C8a4GlSoWTe,713,18
1234.0,2024-06-19 02:37:31,alvarodelgadouy,C8YXk15oU60,1185,71
1235.0,2024-06-18 14:57:13,alvarodelgadouy,C8XHaE2gg8M,1395,99
1236.0,2024-06-18 11:03:02,alvarodelgadouy,C8WspomOp3F,461,17
1237.0,2024-06-18 01:13:53,alvarodelgadouy,C8VpIaxI8Cz,797,29
1238.0,2024-06-17 15:06:30,alvarodelgadouy,C8UjrTngnz5,502,32
1239.0,2024-06-17 00:55:09,alvarodelgadouy,C8TCNWcI43f,485,17
1240.0,2024-06-16 17:55:30,alvarodelgadouy,C8SSURYJNM8,1832,82
1241.0,2024-06-15 01:21:46,alvarodelgadouy,C8N7uMrI0-9,831,49
1242.0,2024-06-14 01:19:43,alvarodelgadouy,C8LVC7_o_9Z,645,33
1243.0,2024-06-13 14:24:27,alvarodelgadouy,C8KLdEDgjT2,346,17
1244.0,2024-06-13 01:25:40,alvarodelgadouy,C8IyhE0o-R-,530,23
1245.0,2024-06-12 01:35:52,alvarodelgadouy,C8GO9DMIEQF,479,15
1246.0,2024-06-11 21:01:50,alvarodelgadouy,C8Fvgs9J4_6,358,19
1247.0,2024-06-11 00:54:20,alvarodelgadouy,C8DkBdRo2p1,794,33
1248.0,2024-06-07 22:33:06,alvarodelgadouy,C77mpoLpBx3,374,28
1249.0,2024-06-07 01:03:55,alvarodelgadouy,C75TUa8oXOK,538,32
1250.0,2024-06-06 22:13:52,alvarodelgadouy,C74_yyeJ3d8,546,23
1251.0,2024-06-06 02:01:02,alvarodelgadouy,C7207B9omzi,696,26
1252.0,2024-06-05 12:09:34,alvarodelgadouy,C71V5XhACl2,686,24
1253.0,2024-06-04 15:26:41,alvarodelgadouy,C7zHiTBADXj,647,33
1254.0,2024-06-03 19:12:25,alvarodelgadouy,C7w8s68JKBM,523,10
1255.0,2024-06-02 18:00:58,alvarodelgadouy,C7uPnXDpITD,829,35
1256.0,2024-06-02 00:11:22,alvarodelgadouy,C7sUaOWpqfk,590,31
1257.0,2024-05-31 15:06:13,alvarodelgadouy,C7oyI6ngaMD,642,33
1258.0,2024-05-30 12:07:13,alvarodelgadouy,C7l4r9hgnEp,1056,88
1259.0,2024-05-29 11:55:37,alvarodelgadouy,C7jSwmcALQK,682,23
1260.0,2024-05-26 22:51:37,alvarodelgadouy,C7cvgsWJ1sQ,4837,146
1261.0,2024-05-26 13:17:10,alvarodelgadouy,C7btpcJg3_z,969,37
1262.0,2024-05-23 12:35:24,alvarodelgadouy,C7T6ilHAVxU,575,44
1263.0,2024-05-22 10:32:55,alvarodelgadouy,C7RHywLgT0b,3803,157
1264.0,2024-05-19 21:09:24,alvarodelgadouy,C7KiKihJ4H1,899,44
1265.0,2024-05-17 20:46:51,alvarodelgadouy,C7FWAL-pF9b,915,49
1266.0,2024-05-14 19:21:18,alvarodelgadouy,C69dxaqplwx,655,34
1267.0,2024-05-14 14:58:54,alvarodelgadouy,C68_36mARLR,2498,65
1268.0,2024-05-14 01:06:33,alvarodelgadouy,C67gnlGolOW,825,35
1269.0,2024-05-12 21:10:54,alvarodelgadouy,C64g2wfp9TO,3172,119
1270.0,2024-05-10 23:20:32,alvarodelgadouy,C6zldLVJMe9,1466,94
1271.0,2024-05-08 19:35:29,alvarodelgadouy,C6uCwZBJqrI,1098,24
1272.0,2024-05-05 12:03:57,alvarodelgadouy,C6lgoVZAnmi,975,45
1273.0,2024-05-03 21:50:32,alvarodelgadouy,C6hZw-fJgoj,1458,90
1274.0,2024-05-03 01:48:31,alvarodelgadouy,C6fPNA9oOWq,1294,70
1275.0,2024-05-03 00:55:43,alvarodelgadouy,C6fKomno_zi,2372,93
1276.0,2024-05-02 15:15:18,alvarodelgadouy,C6d_ztzgE8T,669,28
1277.0,2024-04-30 02:09:00,alvarodelgadouy,C6XjXx1Icvh,819,39
1278.0,2024-04-28 22:58:18,alvarodelgadouy,C6UoJ-ap36t,901,53
1279.0,2024-04-21 19:58:35,alvarodelgadouy,C6CTa92JswZ,781,44
1280.0,2024-04-19 20:01:49,alvarodelgadouy,C59Kgi0pXkw,730,30
1281.0,2024-04-19 01:16:17,alvarodelgadouy,C57IImkIvAx,575,26
1282.0,2024-04-16 18:30:02,alvarodelgadouy,C51Rx2fJpud,2283,95
1283.0,2024-04-13 16:29:08,alvarodelgadouy,C5tVQodLYBx,1041,50
1284.0,2024-04-11 01:24:19,alvarodelgadouy,C5mkPGQIwzo,474,9
1285.0,2024-04-09 00:52:54,alvarodelgadouy,C5hXPB1srix,1300,72
1286.0,2024-04-08 20:00:00,alvarodelgadouy,C5g1yzNALG8,939,42
1287.0,2024-04-07 12:00:00,alvarodelgadouy,C5daFNisy87,900,34
1288.0,2024-04-04 11:37:02,alvarodelgadouy,C5VogJ2Ahi0,553,36
1289.0,2024-04-04 01:31:22,alvarodelgadouy,C5UjkWgM1AT,772,29
1290.0,2024-04-02 00:41:00,alvarodelgadouy,C5PUTyMJaN_,740,23
1291.0,2024-04-01 12:00:00,alvarodelgadouy,C5N9QA1JwkL,750,26
1292.0,2024-03-31 22:03:33,alvarodelgadouy,C5MdfpIJoYZ,2771,94
1293.0,2024-03-31 00:03:11,alvarodelgadouy,C5KGZBbJAkt,746,22
1294.0,2024-03-27 20:06:59,alvarodelgadouy,C5B88OJJ24D,927,45
1295.0,2024-03-27 01:49:47,alvarodelgadouy,C4__aSAswC9,1685,40
1296.0,2024-03-26 01:11:55,alvarodelgadouy,C49WSA7M1r9,1240,34
1297.0,2024-03-24 20:50:32,alvarodelgadouy,C46TTZtJvSr,1311,59
1298.0,2024-03-23 12:59:17,alvarodelgadouy,C424epWrPnm,5825,529
1299.0,2024-03-22 17:52:32,alvarodelgadouy,C401eocgFom,748,31
1300.0,2024-03-20 00:30:00,alvarodelgadouy,C4t0hShMlJk,1124,40
1301.0,2024-03-17 22:59:45,alvarodelgadouy,C4ogefrJgOa,2473,142
1302.0,2024-03-17 01:26:00,alvarodelgadouy,C4mMqQHMG1H,3430,199
1303.0,2024-03-16 21:29:34,alvarodelgadouy,C4lxroApDf4,4123,198
1304.0,2024-03-14 17:42:43,alvarodelgadouy,C4gN-azgzQ9,1528,105
1305.0,2024-03-12 20:54:59,alvarodelgadouy,C4badt6plHo,893,39
1306.0,2024-03-12 00:42:05,alvarodelgadouy,C4ZPvRhpGgE,3237,221
1307.0,2024-03-11 22:15:50,alvarodelgadouy,C4Y-5pypdH-,1349,44
1308.0,2024-03-10 20:20:26,alvarodelgadouy,C4WM9NBJKXI,813,42
1309.0,2024-03-09 16:34:13,alvarodelgadouy,C4TOGRRLDWC,1332,48
1310.0,2024-03-09 03:14:56,alvarodelgadouy,C4Ry2KwoPC_,2150,35
1311.0,2024-03-07 12:07:27,alvarodelgadouy,C4Nl7-4gbc5,640,27
1312.0,2024-03-05 11:55:19,alvarodelgadouy,C4IbDLtAAgm,738,36
1313.0,2024-03-02 15:52:03,alvarodelgadouy,C4BH7SIgQGL,1886,134
1314.0,2024-03-01 17:31:32,alvarodelgadouy,C3-uhGpgSw2,1373,43
1315.0,2024-02-26 21:17:31,alvarodelgadouy,C3000hTpaL2,607,23
1316.0,2024-02-26 00:09:22,alvarodelgadouy,C3ykEiYJODw,2569,84
1317.0,2024-02-25 13:45:34,alvarodelgadouy,C3xcYoMgWF0,1205,53
1318.0,2024-02-24 01:36:54,alvarodelgadouy,C3tkf4uowvh,774,10
1319.0,2024-02-23 14:39:03,alvarodelgadouy,C3sZHexAFOw,793,24
1320.0,2024-02-23 01:43:12,alvarodelgadouy,C3rAbMWo1SQ,831,16
1321.0,2024-02-23 00:16:21,alvarodelgadouy,C3q2PoEJRIM,1239,41
1322.0,2024-02-22 01:45:20,alvarodelgadouy,C3obpxeI6SU,1379,83
1323.0,2024-02-22 01:12:33,alvarodelgadouy,C3oYH2qIeZJ,728,22
1324.0,2024-02-21 00:44:11,alvarodelgadouy,C3lwFMSIkGV,1325,58
1325.0,2024-02-19 21:16:51,alvarodelgadouy,C3izjvxJQ9b,1232,67
1326.0,2024-02-16 17:09:49,alvarodelgadouy,C3ao5zVAD_c,1688,78
1327.0,2024-02-16 01:33:48,alvarodelgadouy,C3Y9yLRoxVE,1003,41
1328.0,2024-02-15 02:00:08,alvarodelgadouy,C3WbtUdo5tL,1184,49
1329.0,2024-02-09 01:20:49,alvarodelgadouy,C3G6u-WoPmN,1202,70
1330.0,2024-02-07 22:42:36,alvarodelgadouy,C3ED1UFJU1T,950,38
1331.0,2024-02-07 02:28:03,alvarodelgadouy,C3B41onIH_v,931,59
1332.0,2024-02-05 19:00:57,alvarodelgadouy,C2-gtkGJctP,2054,126
1333.0,2024-02-05 18:23:43,alvarodelgadouy,C2-cnbCpwEE,1310,82
1334.0,2024-01-29 00:37:54,alvarodelgadouy,C2qgSATJhqy,1326,79
1335.0,2024-01-27 20:25:21,alvarodelgadouy,C2nfYcoJgox,1123,50
1336.0,2024-01-13 13:02:30,alvarodelgadouy,C2CoO8jATi8,4200,192
1337.0,2024-01-02 16:50:44,alvarodelgadouy,C1mu8r8Amlf,1125,27
1338.0,2024-01-01 03:26:15,alvarodelgadouy,C1iuFm0ABFd,5188,385
1339.0,2023-12-25 21:27:21,alvarodelgadouy,C1SoPo3pr-L,3213,120
1340.0,2023-12-25 01:00:20,alvarodelgadouy,C1Qb0w6Mmkf,5655,233
1341.0,2023-12-22 22:11:55,alvarodelgadouy,C1K-huipJok,2843,189
1342.0,2023-12-22 18:44:08,alvarodelgadouy,C1KmTCOJbxD,3095,162
1343.0,2023-12-21 20:41:09,alvarodelgadouy,C1IPxvBpiI-,8556,626
1344.0,2023-12-21 20:35:06,alvarodelgadouy,C1IPFg6pllA,2075,104
1345.0,2023-12-21 18:50:13,alvarodelgadouy,C1IDFU6poD8,1043,18
1346.0,2023-12-17 21:36:25,alvarodelgadouy,C0-C7AVpKrH,1038,47
1347.0,2023-12-16 21:55:28,alvarodelgadouy,C07gBifJCO-,937,64
1348.0,2023-12-10 15:33:41,alvarodelgadouy,C0rXxmAAtzJ,2188,143
1349.0,2023-12-09 20:22:50,alvarodelgadouy,C0pUJFtJ84q,1456,64
1350.0,2023-12-08 18:16:51,alvarodelgadouy,C0mg7eAp7Rm,487,8
1351.0,2023-12-08 00:54:57,alvarodelgadouy,C0kpsZcseAj,2377,61
1352.0,2023-12-05 12:17:57,alvarodelgadouy,C0eJeKyg1Er,688,20
1353.0,2023-11-30 17:23:43,alvarodelgadouy,C0R0fW0gXtd,260,5
1354.0,2023-11-29 12:39:31,alvarodelgadouy,C0OvK-5AtEj,1374,47
1355.0,2023-11-28 00:17:38,alvarodelgadouy,C0K1eX_srlx,670,23
1356.0,2023-11-26 23:14:48,alvarodelgadouy,C0IJfOhJnFj,729,18
1357.0,2023-11-19 18:02:59,alvarodelgadouy,Cz1kJZTJnvv,2628,147
1358.0,2023-11-18 23:45:46,alvarodelgadouy,CzzmrHjJw4X,3682,262
1359.0,2023-11-15 22:23:01,alvarodelgadouy,Czrus3lps3I,1252,71
1360.0,2023-11-14 22:02:26,alvarodelgadouy,CzpHqtlJ0Hf,371,8
1361.0,2023-11-12 19:49:59,alvarodelgadouy,Czju0-qJqz4,314,4
1362.0,2023-11-12 14:05:09,alvarodelgadouy,CzjHdTeAZ0C,1541,73
1363.0,2023-11-07 20:01:19,alvarodelgadouy,CzW4MXjJ7Jk,1698,104
1364.0,2023-11-07 13:45:48,alvarodelgadouy,CzWK4dEAoXn,6534,347
1365.0,2023-11-06 23:58:53,alvarodelgadouy,CzUuomLMqDq,1909,106
1366.0,2023-11-04 02:52:58,alvarodelgadouy,CzNULEVIzl9,6471,242
1367.0,2023-10-18 12:32:48,alvarodelgadouy,CyilBAYAWbV,626,21
1368.0,2023-10-15 13:04:26,alvarodelgadouy,Cya6JMWg0Lp,721,34
1369.0,2023-10-14 15:43:29,alvarodelgadouy,CyYnqFlAoyn,4100,301
1370.0,2023-10-14 12:53:11,alvarodelgadouy,CyYUHvogg8I,608,12
1371.0,2023-10-12 02:14:48,alvarodelgadouy,CySA5vgoHjI,1968,39
1372.0,2023-10-10 13:23:58,alvarodelgadouy,CyOEc6Vg45V,844,39
1373.0,2023-10-08 13:06:47,alvarodelgadouy,CyI45gGgWmi,551,23
1374.0,2023-10-07 18:54:27,alvarodelgadouy,CyG78mkpyBR,661,10
1375.0,2023-10-06 16:19:36,alvarodelgadouy,CyEFbrKAmVx,262,5
1376.0,2023-09-26 14:15:15,alvarodelgadouy,CxqHEv6gOJZ,1768,41
1377.0,2023-09-25 17:28:15,alvarodelgadouy,Cxn4ivRgBzV,2917,188
1378.0,2024-09-10 20:45:43,andresojedaok,C_wBuIvSDmJ,17600,2472
1379.0,2024-09-09 20:50:10,andresojedaok,C_tdq3_SwGD,1808,113
1380.0,2024-09-07 01:27:32,andresojedaok,C_mPO0xIWsU,10500,265
1381.0,2024-09-05 15:27:00,andresojedaok,C_iltceJlQu,6401,290
1382.0,2024-09-03 22:01:22,andresojedaok,C_eJQKzyiie,1003,18
1383.0,2024-09-02 19:49:50,andresojedaok,C_bUhSOx8jb,855,23
1384.0,2024-09-01 21:22:21,andresojedaok,C_Y6pmcyWBD,388,12
1385.0,2024-09-01 01:30:52,andresojedaok,C_WyzYNJrc3,2080,67
1386.0,2024-08-31 20:13:26,andresojedaok,C_WOg9hp6jV,1030,31
1387.0,2024-08-31 19:07:51,andresojedaok,C_WG8hypuIi,648,19
1388.0,2024-08-25 22:30:04,andresojedaok,C_HBYeBpC6x,2245,81
1389.0,2024-08-24 17:35:29,andresojedaok,C_D6c73O5-4,1299,81
1390.0,2024-08-23 19:46:38,andresojedaok,C_BjvD3JFUi,474,26
1391.0,2024-08-22 19:28:14,andresojedaok,C---GcVpPgm,661,80
1392.0,2024-08-22 15:13:37,andresojedaok,C--gYr_JvBq,1357,67
1393.0,2024-08-21 18:23:23,andresojedaok,C-8R-RDpSMO,324,6
1394.0,2024-08-21 16:05:40,andresojedaok,C-8CCxsJ2QG,447,28
1395.0,2024-08-21 12:15:51,andresojedaok,C-7n0SSgNtp,182,5
1396.0,2024-08-18 18:13:53,andresojedaok,C-0iXbSp6Nr,777,40
1397.0,2024-08-17 23:48:06,andresojedaok,C-yj9E2p7sR,713,14
1398.0,2024-08-16 23:18:18,andresojedaok,C-v7c_-SiqL,808,23
1399.0,2024-08-16 21:15:13,andresojedaok,C-vtd1dpmW8,208,8
1400.0,2024-08-15 00:27:38,andresojedaok,C-q5fYaJ2lO,3882,283
1401.0,2024-08-11 21:28:04,andresojedaok,C-i3KLIvr5B,0,0
1402.0,2024-08-10 22:47:15,andresojedaok,C-gbbNHJpzQ,1876,43
1403.0,2024-08-09 21:30:42,andresojedaok,C-dtvRvJmzk,4697,316
1404.0,2024-08-07 21:14:22,andresojedaok,C-YiaWGpQtN,1667,45
1405.0,2024-07-30 17:33:06,andresojedaok,C-DilnBug-4,499,34
1406.0,2024-07-29 00:02:34,andresojedaok,C9_FteIpyIR,3868,126
1407.0,2024-07-27 00:11:05,andresojedaok,C959GFypwKi,846,21
1408.0,2024-07-26 16:50:53,andresojedaok,C95Kt7upaIw,1421,147
1409.0,2024-07-24 15:06:28,andresojedaok,C9z05iCp57H,816,57
1410.0,2024-07-21 21:26:49,andresojedaok,C9syUkVpX8W,2242,198
1411.0,2024-07-20 00:48:03,andresojedaok,C9n_o-VpAhu,473,41
1412.0,2024-07-19 20:38:25,andresojedaok,C9ni2SopaCm,1533,57
1413.0,2024-07-16 21:42:45,andresojedaok,C9f7-D9JxD7,1004,49
1414.0,2024-07-16 00:04:42,andresojedaok,C9dnnwiporL,1072,20
1415.0,2024-07-15 16:00:30,andresojedaok,C9cwEE_p7rj,1361,110
1416.0,2024-07-11 22:35:22,andresojedaok,C9TKEyrpvBw,2247,418
1417.0,2024-07-08 19:44:24,andresojedaok,C9LHcFMJFf5,615,45
1418.0,2024-07-05 17:14:29,andresojedaok,C9DIbULxUrD,1249,106
1419.0,2024-07-05 00:03:04,andresojedaok,C9BSke4J1c7,956,71
1420.0,2024-07-02 22:52:32,andresojedaok,C88A7sJPsiE,790,73
1421.0,2024-07-02 22:08:44,andresojedaok,C8775i0PGpH,984,161
1422.0,2024-07-02 15:49:02,andresojedaok,C87QS0sOylU,1110,61
1423.0,2024-07-01 00:05:27,andresojedaok,C82_yGtObfD,596,39
1424.0,2024-06-30 18:30:24,andresojedaok,C82ZDdppV39,3326,203
1425.0,2024-06-30 00:39:36,andresojedaok,C80eqDkp0PQ,1277,63
1426.0,2024-06-29 20:46:35,andresojedaok,C80EOrRJk0M,7874,263
1427.0,2024-06-29 15:07:44,andresojedaok,C8zdVQkgIs6,1833,103
1428.0,2024-06-27 23:12:32,andresojedaok,C8vLPe3JoxT,1837,137
1429.0,2024-06-26 16:49:22,andresojedaok,C8r6kJvgLf2,694,48
1430.0,2024-06-25 22:15:29,andresojedaok,C8p60WbJ8Lz,1815,62
1431.0,2024-06-25 01:22:43,andresojedaok,C8nr205on7z,1431,27
1432.0,2024-06-23 20:03:02,andresojedaok,C8kiHcWJirI,2193,116
1433.0,2024-06-23 15:20:17,andresojedaok,C8kCHhhAQkK,1225,44
1434.0,2024-06-23 14:32:18,andresojedaok,C8j8oHAx06f,343,7
1435.0,2024-06-23 01:14:24,andresojedaok,C8ihUC-oIrF,2726,411
1436.0,2024-06-22 00:10:53,andresojedaok,C8f1LtgJyNA,762,39
1437.0,2024-06-21 20:36:58,andresojedaok,C8fcjWIpbA4,0,0
1438.0,2024-06-21 20:02:26,andresojedaok,C8fYZ3JJuxC,2287,159
1439.0,2024-06-19 01:48:59,andresojedaok,C8YRlmfo4LJ,777,47
1440.0,2024-06-18 11:58:25,andresojedaok,C8Wy-8zOu47,673,55
1441.0,2024-06-16 23:45:25,andresojedaok,C8S6XJxJHK5,819,36
1442.0,2024-06-16 00:45:59,andresojedaok,C8Qcf35pCPQ,944,27
1443.0,2024-06-14 23:26:02,andresojedaok,C8NuYT6ujnr,415,15
1444.0,2024-06-14 18:44:47,andresojedaok,C8NOPcKJw7r,3297,159
1445.0,2024-06-14 00:51:08,andresojedaok,C8LTf0BIVc1,788,20
1446.0,2024-06-12 20:29:38,andresojedaok,C8IQPa0uyOn,442,24
1447.0,2024-06-12 18:25:01,andresojedaok,C8ICg9ppywG,669,30
1448.0,2024-06-11 21:46:59,andresojedaok,C8F01Qipbjf,1922,56
1449.0,2024-06-09 00:47:16,andresojedaok,C7-bFGMJVqf,298,9
1450.0,2024-06-06 23:59:48,andresojedaok,C75MDuepjPI,2821,110
1451.0,2024-06-06 16:40:51,andresojedaok,C74Z0zRpvZX,256,11
1452.0,2024-06-06 01:57:06,andresojedaok,C720i7zIw9-,1473,156
1453.0,2024-06-05 21:02:02,andresojedaok,C72S081J6jW,4864,246
1454.0,2024-06-02 23:06:50,andresojedaok,C7uyhl5p1Yd,1337,57
1455.0,2024-05-29 22:43:23,andresojedaok,C7kc9BgOL_5,280,63
1456.0,2024-05-27 19:36:00,andresojedaok,C7e965HpUHA,590,14
1457.0,2024-05-27 13:44:10,andresojedaok,C7eVp5MgGAk,636,23
1458.0,2024-05-27 00:46:14,andresojedaok,C7c8g9dIIMr,7001,864
1459.0,2024-05-25 21:08:56,andresojedaok,C7Z-feoJpl3,366,10
1460.0,2024-05-27 02:16:20,andresojedaok,C7XYE_FJhB4,0,0
1461.0,2024-05-23 20:22:46,andresojedaok,C7UwF0uJwzp,2792,45
1462.0,2024-05-23 00:36:59,andresojedaok,C7Sn3g-oh6a,244,7
1463.0,2024-05-22 01:32:09,andresojedaok,C7QJWQooMnY,540,30
1464.0,2024-05-22 00:19:07,andresojedaok,C7QBjLvIv1f,1438,47
1465.0,2024-05-19 21:25:45,andresojedaok,C7KjVlHJ9DX,6263,327
1466.0,2024-05-19 16:49:32,andresojedaok,C7KD8tAOYFx,384,9
1467.0,2024-05-18 20:47:13,andresojedaok,C7H66k3JSHh,1012,45
1468.0,2024-05-16 18:05:53,andresojedaok,C7Cet1ugAWS,609,39
1469.0,2024-05-16 17:10:15,andresojedaok,C7CYaFAgE45,424,13
1470.0,2024-05-16 01:05:24,andresojedaok,C7AqE7MohLB,968,39
1471.0,2024-05-15 19:10:06,andresojedaok,C7AAxT9p2uS,460,98
1472.0,2024-05-14 21:36:34,andresojedaok,C69sjTjJ6bq,184,11
1473.0,2024-05-13 20:04:06,andresojedaok,C66-AYvJMtB,748,21
1474.0,2024-05-12 16:58:44,andresojedaok,C64D4euOFpA,347,29
1475.0,2024-05-08 22:35:33,andresojedaok,C6uXQWjJCHP,226,9
1476.0,2024-06-11 23:37:12,andresojedaok,C6pOWiUL-zy,242,11
1477.0,2024-05-05 23:45:05,andresojedaok,C6mw1cmJnER,142,8
1478.0,2024-05-05 18:10:22,andresojedaok,C6mKoZ3JuHP,639,26
1479.0,2024-05-04 21:59:37,andresojedaok,C6kAEmPpCWW,2000,61
1480.0,2024-05-04 19:41:42,andresojedaok,C6jv30ox_VH,0,0
1481.0,2024-05-04 14:06:25,andresojedaok,C6jJ0Xeg2_M,198,7
1482.0,2024-05-03 21:04:09,andresojedaok,C6hUsWjJg9E,683,33
1483.0,2024-05-01 23:39:35,andresojedaok,C6cdIHBJZpZ,1264,45
1484.0,2024-05-01 00:21:38,andresojedaok,C6Z9JSjMSy2,679,8
1485.0,2024-04-30 16:24:59,andresojedaok,C6ZGb1tAdDl,879,36
1486.0,2024-04-30 14:22:33,andresojedaok,C6Y4gtnr6fN,209,5
1487.0,2024-04-26 21:41:59,andresojedaok,C6PXnR1JxTg,223,10
1488.0,2024-04-25 00:52:09,andresojedaok,C6Kjo6kIAfQ,2762,172
1489.0,2024-04-23 23:16:23,andresojedaok,C6HyqFYpXb9,0,0
1490.0,2024-04-23 13:54:55,andresojedaok,C6Gz25VuHuB,497,27
1491.0,2024-04-19 21:44:07,andresojedaok,C59WX6tJIfZ,4050,177
1492.0,2024-04-18 19:17:13,andresojedaok,C56gsqNp7fd,433,22
1493.0,2024-04-17 21:40:51,andresojedaok,C54MS11Jmfp,510,34
1494.0,2024-04-17 18:16:50,andresojedaok,C531EBhJ2Xj,747,38
1495.0,2024-04-13 22:53:44,andresojedaok,C5uBdKDJ9a-,244,14
1496.0,2024-04-12 20:08:19,andresojedaok,C5rJ2LCJ2JQ,933,21
1497.0,2024-04-11 01:18:10,andresojedaok,C5mjaLAs38P,549,18
1498.0,2024-04-08 18:27:53,andresojedaok,C5gq_0up_a5,556,36
1499.0,2024-04-08 01:40:06,andresojedaok,C5e311tMASt,1220,19
1500.0,2024-04-07 00:41:55,andresojedaok,C5cMFoiJbn0,526,16
1501.0,2024-04-06 16:10:36,andresojedaok,C5bRs4OAmEv,367,18
1502.0,2024-04-01 18:58:34,andresojedaok,C5OslfCgdOn,224,12
1503.0,2024-03-29 21:16:09,andresojedaok,C5HOewhpX16,742,48
1504.0,2024-03-28 22:51:36,andresojedaok,C5E0FcRpc8c,230,3
1505.0,2024-03-28 18:43:02,andresojedaok,C5EXS30pI_n,191,5
1506.0,2024-03-27 22:29:59,andresojedaok,C5CNVusJuK6,172,6
1507.0,2024-03-25 23:28:21,andresojedaok,C49KbeiR_HP,121,1
1508.0,2024-03-24 19:55:57,andresojedaok,C46NU8-pMdN,678,33
1509.0,2024-03-23 22:58:32,andresojedaok,C439WLpp3pk,304,12
1510.0,2024-03-22 17:09:01,andresojedaok,C40vOlYgq09,531,36
1511.0,2024-03-21 18:15:13,andresojedaok,C4yTSfvJHZ3,185,6
1512.0,2024-03-20 20:04:06,andresojedaok,C4v6yrtAET5,0,0
1513.0,2024-03-18 13:06:01,andresojedaok,C4qBpUngdCd,0,0
1514.0,2024-03-17 20:43:21,andresojedaok,C4oRMBrgDPu,0,0
1515.0,2024-03-16 16:39:48,andresojedaok,C4lQhVfA0PI,2423,48
1516.0,2024-03-15 00:45:45,andresojedaok,C4g-iwCAVaZ,0,0
1517.0,2024-03-11 00:02:30,andresojedaok,C4WlQmRJ25U,575,41
